date,AAL,BAC,C,COP,CVX,DAL,EOG,JPM,KO,LUV,MA,O,PEP,PNC,SPG,TGT,UAL,USB,V,WFC,WMT,XOM
2011-04-13,7.787045001983643,10.21911334991455,33.06058883666992,35.07305145263672,56.11507797241211,8.234006881713867,38.940799713134766,30.70170021057129,21.08493423461914,10.067093849182129,24.82078742980957,16.236238479614258,41.93962097167969,39.815155029296875,50.37919616699219,32.28116226196289,21.3700008392334,15.923978805541992,17.352611541748047,20.244672775268555,13.151634216308594,46.408626556396484
2011-04-14,7.598496913909912,10.111305236816406,32.54633331298828,35.3530387878418,56.6934700012207,8.036323547363281,38.97951126098633,29.85199546813965,21.407730102539062,9.938582420349121,24.738903045654297,16.419572830200195,42.09740447998047,39.61030578613281,51.53015899658203,32.23603439331055,20.8799991607666,15.832077026367188,17.0861759185791,19.894954681396484,13.11975383758545,46.56488800048828
2011-04-15,7.6267781257629395,9.872580528259277,32.47285079956055,35.732421875,57.42863464355469,7.9503703117370605,39.09218215942383,29.798891067504883,21.31371307373047,9.964282035827637,24.62020492553711,16.48537254333496,42.356170654296875,39.6295051574707,52.144020080566406,32.377830505371094,21.020000457763672,15.887221336364746,17.121994018554688,19.723384857177734,13.132014274597168,47.039241790771484
2011-04-18,7.8530354499816895,9.56454086303711,32.47285079956055,35.050479888916016,56.48805236816406,7.855826377868652,38.680267333984375,29.181537628173828,21.094341278076172,9.895743370056152,24.387422561645508,16.297353744506836,42.38142776489258,39.03409957885742,51.81789779663086,32.39715576171875,21.219999313354492,15.660520553588867,16.94510841369629,19.47923469543457,13.073164939880371,46.37514114379883
2011-04-19,7.777617454528809,9.502935409545898,33.28098678588867,35.29433822631836,56.974571228027344,7.847230911254883,38.53944778442383,29.639577865600586,21.02539825439453,9.912877082824707,24.572362899780273,16.438373565673828,42.166831970214844,39.03409957885742,51.97138595581055,32.107147216796875,21.579999923706055,15.470582008361816,16.998842239379883,19.84217071533203,13.082968711853027,46.76578903198242
2011-04-20,7.673916816711426,9.44902515411377,33.57488250732422,36.12532043457031,58.27730941772461,7.795658588409424,39.366790771484375,29.579843521118164,21.26357078552246,9.964282035827637,24.844715118408203,16.58878517150879,42.495033264160156,38.89324188232422,52.57084274291992,32.25537872314453,21.030000686645508,15.219379425048828,17.323509216308594,19.023927688598633,13.166351318359375,47.79821014404297
2011-04-21,7.664488315582275,9.479828834533691,33.427940368652344,36.45951461791992,58.450286865234375,7.7784743309021,39.3843879699707,29.659500122070312,21.27297019958496,9.690114974975586,25.144668579101562,16.692203521728516,42.545528411865234,39.450233459472656,52.97848129272461,32.15869903564453,20.84000015258789,15.409317016601562,17.413066864013672,18.832569122314453,13.139371871948242,48.19443130493164
2011-04-25,7.8059000968933105,9.579939842224121,33.20753860473633,36.34663009643555,58.06651306152344,7.735497951507568,38.84574508666992,29.613025665283203,21.229097366333008,9.861471176147461,24.974451065063477,16.753318786621094,42.305686950683594,39.168540954589844,53.58273696899414,31.900936126708984,22.030000686645508,15.348054885864258,17.410831451416016,18.845760345458984,13.08787727355957,48.11630630493164
2011-04-26,8.296125411987305,9.418219566345215,33.134063720703125,36.67631912231445,58.785423278808594,8.586400985717773,39.331581115722656,29.951574325561523,20.975252151489258,10.007122039794922,25.428064346313477,16.795623779296875,42.7348747253418,39.69993209838867,53.72182846069336,32.12648010253906,22.579999923706055,15.34192180633545,17.636980056762695,19.050323486328125,13.220297813415527,48.785972595214844
2011-04-27,8.248987197875977,9.495229721069336,33.134063720703125,36.053070068359375,58.90435791015625,8.63797378540039,39.34564971923828,30.203819274902344,20.997190475463867,10.08423137664795,25.336050033569336,16.931943893432617,42.87370300292969,39.85357666015625,54.412410736083984,32.60338592529297,22.780000686645508,15.654397964477539,17.663846969604492,19.314268112182617,13.345366477966309,48.98688507080078
